301_user_id,302_role,303_name,304_profile_img_url,305_contact,306_preferred_language,307_nationality,308_visa_status,309_employment_type,310_contract_period,311_agency_name,312_capable_tasks,313_allowed_zones,401_task_code,402_task_name,403_difficulty_level,404_required_headcount,405_standard_time,406_unit_type,407_sop_text_kr,408_guide_image_urls,409_eval_criteria,501_order_id,502_task_code_mapped,503_assigner_id,504_assignee_id,505_target_zone_id,506_priority,507_target_amount,508_planned_datetime,509_order_memo,510_status,511_read_receipt,512_actual_start_time,513_actual_end_time,514_completed_amount,515_issue_type,516_incomplete_reason,517_worker_feedback,601_worker_photo_urls,602_robot_vision_id,603_robot_scan_time,604_ai_eval_score,605_ai_detected_issues,606_final_grade,607_incentive_points,608_evaluator_memo
W-004,Worker,작업자_4,https://api.farm.com/img/w004.jpg,010-6550-7994,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260219-037,TSK-04,W-002,W-004,Zone-4,보통,66.6,2026-02-19 11:35:00,,완료,True,2026-02-19 11:38:00,2026-02-19 12:26:54,68.9,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260219-037.jpg,RV-20260219-970,2026-02-19 12:31:54,96.8,특이사항 없음,A,968,우수함
W-003,Worker,작업자_3,https://api.farm.com/img/w003.jpg,010-8884-6831,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260219-038,TSK-04,W-002,W-003,Zone-3,보통,178.0,2026-02-19 11:54:00,,완료,True,2026-02-19 12:06:00,2026-02-19 13:00:00,171.4,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260219-038.jpg,RV-20260219-399,2026-02-19 13:05:00,91.3,특이사항 없음,A,913,우수함
W-017,Worker,작업자_17,https://api.farm.com/img/w017.jpg,010-9680-7700,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260219-039,TSK-02,W-002,W-017,Zone-4,보통,158.5,2026-02-19 09:09:00,,완료,True,2026-02-19 09:16:00,2026-02-19 10:59:54,137.2,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260219-039.jpg,RV-20260219-281,2026-02-19 11:04:54,83.5,특이사항 없음,B,0,조금 더 신경 쓸 것
W-004,Worker,작업자_4,https://api.farm.com/img/w004.jpg,010-6550-7994,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260219-040,TSK-02,W-001,W-004,Zone-3,보통,151.2,2026-02-19 11:01:00,,완료,True,2026-02-19 11:10:00,2026-02-19 12:31:04,153.7,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260219-040.jpg,RV-20260219-531,2026-02-19 12:36:04,90.8,특이사항 없음,A,908,우수함
W-006,Worker,작업자_6,https://api.farm.com/img/w006.jpg,010-1795-6820,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260219-041,TSK-03,W-002,W-006,Zone-2,보통,107.0,2026-02-19 13:25:00,,완료,True,2026-02-19 13:35:00,2026-02-19 15:57:19,110.8,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260219-041.jpg,RV-20260219-882,2026-02-19 16:02:19,91.8,특이사항 없음,A,918,우수함
W-005,Worker,작업자_5,https://api.farm.com/img/w005.jpg,010-3748-5604,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260219-042,TSK-01,W-002,W-005,Zone-3,보통,135.4,2026-02-19 14:29:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-02-19 14:42:00,2026-02-19 16:18:45,140.5,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260219-042.jpg,RV-20260219-784,2026-02-19 16:23:45,91.8,특이사항 없음,A,918,우수함
W-025,Worker,작업자_25,https://api.farm.com/img/w025.jpg,010-8920-9921,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260219-043,TSK-01,W-002,W-025,Zone-1,높음,72.8,2026-02-19 11:51:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,이슈발생,True,2026-02-19 11:52:00,2026-02-19 13:56:58,69.1,시간부족,작업 속도 저하로 인한 시간 부족,특이사항 없음,https://api.farm.com/upload/ORD-20260219-043.jpg,RV-20260219-207,2026-02-19 14:01:58,75.8,미수확 과실 잔존,C,0,재교육 필요
W-004,Worker,작업자_4,https://api.farm.com/img/w004.jpg,010-6550-7994,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260219-044,TSK-03,W-002,W-004,Zone-1,높음,168.8,2026-02-19 15:23:00,,완료,True,2026-02-19 15:27:00,2026-02-19 17:46:34,161.3,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260219-044.jpg,RV-20260219-428,2026-02-19 17:51:34,94.0,특이사항 없음,A,940,우수함
W-020,Worker,작업자_20,https://api.farm.com/img/w020.jpg,010-8016-6051,TH,TH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260219-045,TSK-02,W-002,W-020,Zone-3,보통,61.6,2026-02-19 13:30:00,,완료,True,2026-02-19 13:40:00,2026-02-19 15:19:35,47.7,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260219-045.jpg,RV-20260219-747,2026-02-19 15:24:35,75.1,줄기 꺾임,C,0,재교육 필요
W-005,Worker,작업자_5,https://api.farm.com/img/w005.jpg,010-3748-5604,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260219-046,TSK-01,W-001,W-005,Zone-4,보통,158.0,2026-02-19 12:51:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-02-19 12:51:00,2026-02-19 14:32:17,158.9,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260219-046.jpg,RV-20260219-246,2026-02-19 14:37:17,97.0,특이사항 없음,A,970,우수함
W-020,Worker,작업자_20,https://api.farm.com/img/w020.jpg,010-8016-6051,TH,TH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260220-047,TSK-02,W-002,W-020,Zone-1,보통,85.8,2026-02-20 12:06:00,,완료,True,2026-02-20 12:08:00,2026-02-20 13:56:17,74.3,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260220-047.jpg,RV-20260220-577,2026-02-20 14:01:17,84.4,특이사항 없음,B,0,조금 더 신경 쓸 것
W-006,Worker,작업자_6,https://api.farm.com/img/w006.jpg,010-1795-6820,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260220-048,TSK-03,W-001,W-006,Zone-4,긴급,136.8,2026-02-20 15:54:00,,완료,True,2026-02-20 15:57:00,2026-02-20 18:12:49,136.8,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260220-048.jpg,RV-20260220-270,2026-02-20 18:17:49,90.6,특이사항 없음,A,906,우수함
W-006,Worker,작업자_6,https://api.farm.com/img/w006.jpg,010-1795-6820,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260220-049,TSK-04,W-002,W-006,Zone-1,보통,59.2,2026-02-20 14:21:00,,완료,True,2026-02-20 14:27:00,2026-02-20 15:20:50,61.1,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260220-049.jpg,RV-20260220-558,2026-02-20 15:25:50,91.2,특이사항 없음,A,912,우수함
W-006,Worker,작업자_6,https://api.farm.com/img/w006.jpg,010-1795-6820,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260220-050,TSK-03,W-001,W-006,Zone-2,보통,122.0,2026-02-20 08:17:00,,완료,True,2026-02-20 08:29:00,2026-02-20 10:42:12,116.5,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260220-050.jpg,RV-20260220-708,2026-02-20 10:47:12,92.9,특이사항 없음,A,929,우수함
W-012,Worker,작업자_12,https://api.farm.com/img/w012.jpg,010-4329-7281,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260220-051,TSK-01,W-001,W-012,Zone-4,보통,98.4,2026-02-20 08:59:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,이슈발생,True,2026-02-20 09:06:00,2026-02-20 11:24:27,93.0,시간부족,작업 속도 저하로 인한 시간 부족,특이사항 없음,https://api.farm.com/upload/ORD-20260220-051.jpg,RV-20260220-168,2026-02-20 11:29:27,87.2,특이사항 없음,B,0,조금 더 신경 쓸 것
W-008,Worker,작업자_8,https://api.farm.com/img/w008.jpg,010-6800-4967,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260220-052,TSK-04,W-001,W-008,Zone-1,보통,97.9,2026-02-20 08:42:00,,완료,True,2026-02-20 08:49:00,2026-02-20 09:38:25,99.5,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260220-052.jpg,RV-20260220-502,2026-02-20 09:43:25,93.1,특이사항 없음,A,931,우수함
W-018,Worker,작업자_18,https://api.farm.com/img/w018.jpg,010-7557-1438,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260220-053,TSK-02,W-001,W-018,Zone-1,보통,102.5,2026-02-20 08:51:00,,완료,True,2026-02-20 09:06:00,2026-02-20 10:46:17,84.0,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260220-053.jpg,RV-20260220-303,2026-02-20 10:51:17,80.1,특이사항 없음,B,0,조금 더 신경 쓸 것
W-008,Worker,작업자_8,https://api.farm.com/img/w008.jpg,010-6800-4967,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260220-054,TSK-03,W-002,W-008,Zone-1,보통,158.5,2026-02-20 12:08:00,,완료,True,2026-02-20 12:08:00,2026-02-20 14:22:12,157.4,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260220-054.jpg,RV-20260220-405,2026-02-20 14:27:12,93.2,특이사항 없음,A,932,우수함
W-005,Worker,작업자_5,https://api.farm.com/img/w005.jpg,010-3748-5604,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260220-055,TSK-04,W-002,W-005,Zone-3,보통,166.5,2026-02-20 11:17:00,,완료,True,2026-02-20 11:31:00,2026-02-20 12:25:00,168.3,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260220-055.jpg,RV-20260220-207,2026-02-20 12:30:00,94.8,특이사항 없음,A,948,우수함
W-020,Worker,작업자_20,https://api.farm.com/img/w020.jpg,010-8016-6051,TH,TH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260220-056,TSK-01,W-001,W-020,Zone-1,보통,108.1,2026-02-20 11:57:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,이슈발생,True,2026-02-20 12:11:00,2026-02-20 14:42:17,101.4,장비이상,-,가위 날이 무뎌 교체 필요함,https://api.farm.com/upload/ORD-20260220-056.jpg,RV-20260220-883,2026-02-20 14:47:17,74.5,미수확 과실 잔존,C,0,재교육 필요
W-012,Worker,작업자_12,https://api.farm.com/img/w012.jpg,010-4329-7281,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260221-057,TSK-02,W-002,W-012,Zone-2,보통,81.5,2026-02-21 15:27:00,,이슈발생,True,2026-02-21 15:40:00,2026-02-21 17:29:28,63.3,장비이상,-,가위 날이 무뎌 교체 필요함,https://api.farm.com/upload/ORD-20260221-057.jpg,RV-20260221-722,2026-02-21 17:34:28,76.8,줄기 꺾임,C,0,재교육 필요
W-004,Worker,작업자_4,https://api.farm.com/img/w004.jpg,010-6550-7994,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260221-058,TSK-03,W-002,W-004,Zone-4,긴급,138.9,2026-02-21 14:10:00,,완료,True,2026-02-21 14:13:00,2026-02-21 16:29:33,132.0,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260221-058.jpg,RV-20260221-161,2026-02-21 16:34:33,96.4,특이사항 없음,A,964,우수함
W-023,Worker,작업자_23,https://api.farm.com/img/w023.jpg,010-8470-7111,TH,TH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260221-059,TSK-02,W-002,W-023,Zone-1,보통,199.8,2026-02-21 14:21:00,,완료,True,2026-02-21 14:32:00,2026-02-21 16:13:53,176.7,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260221-059.jpg,RV-20260221-361,2026-02-21 16:18:53,74.1,줄기 꺾임,C,0,재교육 필요
W-030,Worker,작업자_30,https://api.farm.com/img/w030.jpg,010-6400-2476,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260221-060,TSK-01,W-001,W-030,Zone-1,높음,142.4,2026-02-21 08:57:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-02-21 09:07:00,2026-02-21 11:16:17,123.9,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260221-060.jpg,RV-20260221-872,2026-02-21 11:21:17,80.1,특이사항 없음,B,0,조금 더 신경 쓸 것
W-004,Worker,작업자_4,https://api.farm.com/img/w004.jpg,010-6550-7994,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260221-061,TSK-04,W-002,W-004,Zone-3,보통,130.9,2026-02-21 11:07:00,,완료,True,2026-02-21 11:08:00,2026-02-21 12:01:46,126.1,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260221-061.jpg,RV-20260221-827,2026-02-21 12:06:46,97.4,특이사항 없음,A,974,우수함
W-004,Worker,작업자_4,https://api.farm.com/img/w004.jpg,010-6550-7994,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260221-062,TSK-03,W-002,W-004,Zone-1,보통,52.5,2026-02-21 10:35:00,,완료,True,2026-02-21 10:42:00,2026-02-21 13:01:03,50.1,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260221-062.jpg,RV-20260221-251,2026-02-21 13:06:03,96.3,특이사항 없음,A,963,우수함
W-004,Worker,작업자_4,https://api.farm.com/img/w004.jpg,010-6550-7994,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260221-063,TSK-03,W-001,W-004,Zone-2,보통,177.4,2026-02-21 15:57:00,,완료,True,2026-02-21 16:05:00,2026-02-21 18:25:37,176.9,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260221-063.jpg,RV-20260221-565,2026-02-21 18:30:37,98.4,특이사항 없음,A,984,우수함
W-020,Worker,작업자_20,https://api.farm.com/img/w020.jpg,010-8016-6051,TH,TH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260221-064,TSK-02,W-002,W-020,Zone-2,높음,157.0,2026-02-21 13:30:00,,완료,True,2026-02-21 13:45:00,2026-02-21 15:40:09,118.8,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260221-064.jpg,RV-20260221-434,2026-02-21 15:45:09,78.2,줄기 꺾임,C,0,재교육 필요
W-006,Worker,작업자_6,https://api.farm.com/img/w006.jpg,010-1795-6820,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260221-065,TSK-04,W-002,W-006,Zone-1,높음,122.3,2026-02-21 11:58:00,,완료,True,2026-02-21 11:58:00,2026-02-21 12:52:22,120.1,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260221-065.jpg,RV-20260221-998,2026-02-21 12:57:22,94.7,특이사항 없음,A,947,우수함
W-004,Worker,작업자_4,https://api.farm.com/img/w004.jpg,010-6550-7994,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260221-066,TSK-03,W-001,W-004,Zone-4,높음,196.9,2026-02-21 11:47:00,,완료,True,2026-02-21 11:47:00,2026-02-21 14:05:18,205.2,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260221-066.jpg,RV-20260221-883,2026-02-21 14:10:18,93.2,특이사항 없음,A,932,우수함
W-006,Worker,작업자_6,https://api.farm.com/img/w006.jpg,010-1795-6820,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260221-067,TSK-03,W-001,W-006,Zone-2,보통,163.5,2026-02-21 15:29:00,,완료,True,2026-02-21 15:29:00,2026-02-21 17:35:36,156.9,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260221-067.jpg,RV-20260221-135,2026-02-21 17:40:36,93.6,특이사항 없음,A,936,우수함
W-008,Worker,작업자_8,https://api.farm.com/img/w008.jpg,010-6800-4967,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260222-068,TSK-04,W-001,W-008,Zone-1,높음,106.2,2026-02-22 09:04:00,,완료,True,2026-02-22 09:05:00,2026-02-22 09:58:29,103.4,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260222-068.jpg,RV-20260222-692,2026-02-22 10:03:29,92.6,특이사항 없음,A,926,우수함
W-004,Worker,작업자_4,https://api.farm.com/img/w004.jpg,010-6550-7994,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260222-069,TSK-04,W-002,W-004,Zone-3,보통,113.5,2026-02-22 11:20:00,,완료,True,2026-02-22 11:31:00,2026-02-22 12:21:25,116.2,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260222-069.jpg,RV-20260222-617,2026-02-22 12:26:25,93.2,특이사항 없음,A,932,우수함
